date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:36:18	51294/51294	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c85e%22	https://books.toscrape.com/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/index.html	(from )
11:36:19	153/153	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2002%20May%202023%2014:35:58%20GMT	https://books.toscrape.com/robots.txt		(from )
11:36:19	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%2263e40de9-47e%22	https://books.toscrape.com/static/oscar/favicon.ico	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/static/oscar/favicon.ico	(from https://books.toscrape.com/index.html)
11:36:20	12351/12351	---M--	200	added ('OK')	text/css	etag:%2263e40de9-303f%22	https://books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.css	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/static/oscar/js/bootstrap-datetimepicker/bootstrap-datetimepicker.css	(from https://books.toscrape.com/index.html)
11:36:20	215100/215100	---M--	200	added ('OK')	text/css	etag:%2263e40de9-3483c%22	https://books.toscrape.com/static/oscar/css/styles.css	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/static/oscar/css/styles.css	(from https://books.toscrape.com/index.html)
11:36:20	352/352	---M--	200	added ('OK')	text/css	etag:%2263e40de9-160%22	https://books.toscrape.com/static/oscar/css/datetimepicker.css	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/static/oscar/css/datetimepicker.css	(from https://books.toscrape.com/index.html)
11:36:21	37009/37009	---M--	200	added ('OK')	text/html	etag:%2263e40de8-9091%22	https://books.toscrape.com/catalogue/category/books/travel_2/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/travel_2/index.html	(from https://books.toscrape.com/index.html)
11:36:21	50607/50607	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c5af%22	https://books.toscrape.com/catalogue/category/books_1/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books_1/index.html	(from https://books.toscrape.com/index.html)
11:36:21	50388/50388	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c4d4%22	https://books.toscrape.com/catalogue/category/books/mystery_3/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/mystery_3/index.html	(from https://books.toscrape.com/index.html)
11:36:21	50109/50109	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c3bd%22	https://books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/historical-fiction_4/index.html	(from https://books.toscrape.com/index.html)
11:36:21	51455/51455	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c8ff%22	https://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/sequential-art_5/index.html	(from https://books.toscrape.com/index.html)
11:36:22	47874/47874	---M--	200	added ('OK')	text/html	etag:%2263e40de8-bb02%22	https://books.toscrape.com/catalogue/category/books/classics_6/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/classics_6/index.html	(from https://books.toscrape.com/index.html)
11:36:22	37032/37032	---M--	200	added ('OK')	text/html	etag:%2263e40de8-90a8%22	https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/philosophy_7/index.html	(from https://books.toscrape.com/index.html)
11:36:22	50397/50397	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c4dd%22	https://books.toscrape.com/catalogue/category/books/romance_8/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/romance_8/index.html	(from https://books.toscrape.com/index.html)
11:36:22	45308/45308	---M--	200	added ('OK')	text/html	etag:%2263e40de8-b0fc%22	https://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html	(from https://books.toscrape.com/index.html)
11:36:22	49677/49677	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c20d%22	https://books.toscrape.com/catalogue/category/books/fiction_10/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/fiction_10/index.html	(from https://books.toscrape.com/index.html)
11:36:23	49864/49864	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c2c8%22	https://books.toscrape.com/catalogue/category/books/childrens_11/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/childrens_11/index.html	(from https://books.toscrape.com/index.html)
11:36:23	30933/30933	---M--	200	added ('OK')	text/html	etag:%2263e40de8-78d5%22	https://books.toscrape.com/catalogue/category/books/religion_12/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/religion_12/index.html	(from https://books.toscrape.com/index.html)
11:36:23	52725/52725	---M--	200	added ('OK')	text/html	etag:%2263e40de8-cdf5%22	https://books.toscrape.com/catalogue/category/books/nonfiction_13/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/nonfiction_13/index.html	(from https://books.toscrape.com/index.html)
11:36:24	40193/40193	---M--	200	added ('OK')	text/html	etag:%2263e40de8-9d01%22	https://books.toscrape.com/catalogue/category/books/music_14/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/music_14/index.html	(from https://books.toscrape.com/index.html)
11:36:24	51474/51474	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c912%22	https://books.toscrape.com/catalogue/category/books/default_15/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/default_15/index.html	(from https://books.toscrape.com/index.html)
11:36:24	44447/44447	---M--	200	added ('OK')	text/html	etag:%2263e40de8-ad9f%22	https://books.toscrape.com/catalogue/category/books/science-fiction_16/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/science-fiction_16/index.html	(from https://books.toscrape.com/index.html)
11:36:24	27558/27558	---M--	200	added ('OK')	text/html	etag:%2263e40de8-6ba6%22	https://books.toscrape.com/catalogue/category/books/sports-and-games_17/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/sports-and-games_17/index.html	(from https://books.toscrape.com/index.html)
11:36:24	50931/50931	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c6f3%22	https://books.toscrape.com/catalogue/category/books/add-a-comment_18/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/add-a-comment_18/index.html	(from https://books.toscrape.com/index.html)
11:36:25	51248/51248	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c830%22	https://books.toscrape.com/catalogue/category/books/fantasy_19/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/fantasy_19/index.html	(from https://books.toscrape.com/index.html)
11:36:25	28732/28732	---M--	200	added ('OK')	text/html	etag:%2263e40de8-703c%22	https://books.toscrape.com/catalogue/category/books/new-adult_20/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/new-adult_20/index.html	(from https://books.toscrape.com/index.html)
11:36:25	50167/50167	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c3f7%22	https://books.toscrape.com/catalogue/category/books/young-adult_21/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/young-adult_21/index.html	(from https://books.toscrape.com/index.html)
11:36:25	42547/42547	---M--	200	added ('OK')	text/html	etag:%2263e40de8-a633%22	https://books.toscrape.com/catalogue/category/books/science_22/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/science_22/index.html	(from https://books.toscrape.com/index.html)
11:36:26	48207/48207	---M--	200	added ('OK')	text/html	etag:%2263e40de8-bc4f%22	https://books.toscrape.com/catalogue/category/books/poetry_23/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/poetry_23/index.html	(from https://books.toscrape.com/index.html)
11:36:26	21385/21385	---M--	200	added ('OK')	text/html	etag:%2263e40de8-5389%22	https://books.toscrape.com/catalogue/category/books/paranormal_24/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/paranormal_24/index.html	(from https://books.toscrape.com/index.html)
11:36:26	31769/31769	---M--	200	added ('OK')	text/html	etag:%2263e40de8-7c19%22	https://books.toscrape.com/catalogue/category/books/art_25/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/art_25/index.html	(from https://books.toscrape.com/index.html)
11:36:27	30968/30968	---M--	200	added ('OK')	text/html	etag:%2263e40de8-78f8%22	https://books.toscrape.com/catalogue/category/books/psychology_26/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/psychology_26/index.html	(from https://books.toscrape.com/index.html)
11:36:27	33034/33034	---M--	200	added ('OK')	text/html	etag:%2263e40de8-810a%22	https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/autobiography_27/index.html	(from https://books.toscrape.com/index.html)
11:36:27	21492/21492	---M--	200	added ('OK')	text/html	etag:%2263e40de8-53f4%22	https://books.toscrape.com/catalogue/category/books/parenting_28/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/parenting_28/index.html	(from https://books.toscrape.com/index.html)
11:36:27	21377/21377	---M--	200	added ('OK')	text/html	etag:%2263e40de8-5381%22	https://books.toscrape.com/catalogue/category/books/adult-fiction_29/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/adult-fiction_29/index.html	(from https://books.toscrape.com/index.html)
11:36:27	35542/35542	---M--	200	added ('OK')	text/html	etag:%2263e40de8-8ad6%22	https://books.toscrape.com/catalogue/category/books/humor_30/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/humor_30/index.html	(from https://books.toscrape.com/index.html)
11:36:28	44510/44510	---M--	200	added ('OK')	text/html	etag:%2263e40de8-adde%22	https://books.toscrape.com/catalogue/category/books/horror_31/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/horror_31/index.html	(from https://books.toscrape.com/index.html)
11:36:28	49302/49302	---M--	200	added ('OK')	text/html	etag:%2263e40de8-c096%22	https://books.toscrape.com/catalogue/category/books/history_32/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/history_32/index.html	(from https://books.toscrape.com/index.html)
11:36:28	54124/54124	---M--	200	added ('OK')	text/html	etag:%2263e40de8-d36c%22	https://books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/food-and-drink_33/index.html	(from https://books.toscrape.com/index.html)
11:36:28	28767/28767	---M--	200	added ('OK')	text/html	etag:%2263e40de8-705f%22	https://books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/christian-fiction_34/index.html	(from https://books.toscrape.com/index.html)
11:36:28	39006/39006	---M--	200	added ('OK')	text/html	etag:%2263e40de8-985e%22	https://books.toscrape.com/catalogue/category/books/business_35/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/business_35/index.html	(from https://books.toscrape.com/index.html)
11:36:29	27988/27988	---M--	200	added ('OK')	text/html	etag:%2263e40de8-6d54%22	https://books.toscrape.com/catalogue/category/books/biography_36/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/biography_36/index.html	(from https://books.toscrape.com/index.html)
11:36:29	36067/36067	---M--	200	added ('OK')	text/html	etag:%2263e40de8-8ce3%22	https://books.toscrape.com/catalogue/category/books/thriller_37/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/thriller_37/index.html	(from https://books.toscrape.com/index.html)
11:36:29	24345/24345	---M--	200	added ('OK')	text/html	etag:%2263e40de8-5f19%22	https://books.toscrape.com/catalogue/category/books/contemporary_38/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/contemporary_38/index.html	(from https://books.toscrape.com/index.html)
11:36:29	29649/29649	---M--	200	added ('OK')	text/html	etag:%2263e40de8-73d1%22	https://books.toscrape.com/catalogue/category/books/spirituality_39/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/spirituality_39/index.html	(from https://books.toscrape.com/index.html)
11:36:29	21359/21359	---M--	200	added ('OK')	text/html	etag:%2263e40de8-536f%22	https://books.toscrape.com/catalogue/category/books/academic_40/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/academic_40/index.html	(from https://books.toscrape.com/index.html)
11:36:30	27997/27997	---M--	200	added ('OK')	text/html	etag:%2263e40de8-6d5d%22	https://books.toscrape.com/catalogue/category/books/self-help_41/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/self-help_41/index.html	(from https://books.toscrape.com/index.html)
11:36:30	22924/22924	---M--	200	added ('OK')	text/html	etag:%2263e40de8-598c%22	https://books.toscrape.com/catalogue/category/books/historical_42/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/historical_42/index.html	(from https://books.toscrape.com/index.html)
11:36:30	24662/24662	---M--	200	added ('OK')	text/html	etag:%2263e40de8-6056%22	https://books.toscrape.com/catalogue/category/books/christian_43/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/christian_43/index.html	(from https://books.toscrape.com/index.html)
11:36:30	21362/21362	---M--	200	added ('OK')	text/html	etag:%2263e40de8-5372%22	https://books.toscrape.com/catalogue/category/books/suspense_44/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/suspense_44/index.html	(from https://books.toscrape.com/index.html)
11:36:31	21264/21264	---M--	200	added ('OK')	text/html	etag:%2263e40de8-5310%22	https://books.toscrape.com/catalogue/category/books/short-stories_45/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/short-stories_45/index.html	(from https://books.toscrape.com/index.html)
11:36:31	21456/21456	---M--	200	added ('OK')	text/html	etag:%2263e40de8-53d0%22	https://books.toscrape.com/catalogue/category/books/novels_46/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/novels_46/index.html	(from https://books.toscrape.com/index.html)
11:36:31	26240/26240	---M--	200	added ('OK')	text/html	etag:%2263e40de8-6680%22	https://books.toscrape.com/catalogue/category/books/health_47/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/health_47/index.html	(from https://books.toscrape.com/index.html)
11:36:31	24717/24717	---M--	200	added ('OK')	text/html	etag:%2263e40de8-608d%22	https://books.toscrape.com/catalogue/category/books/politics_48/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/politics_48/index.html	(from https://books.toscrape.com/index.html)
11:36:31	21269/21269	---M--	200	added ('OK')	text/html	etag:%2263e40de8-5315%22	https://books.toscrape.com/catalogue/category/books/cultural_49/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/cultural_49/index.html	(from https://books.toscrape.com/index.html)
11:36:32	21248/21248	---M--	200	added ('OK')	text/html	etag:%2263e40de8-5300%22	https://books.toscrape.com/catalogue/category/books/erotica_50/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/erotica_50/index.html	(from https://books.toscrape.com/index.html)
11:36:32	21493/21493	---M--	200	added ('OK')	text/html	etag:%2263e40de8-53f5%22	https://books.toscrape.com/catalogue/category/books/crime_51/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/category/books/crime_51/index.html	(from https://books.toscrape.com/index.html)
11:36:32	9279/9279	---M--	200	added ('OK')	text/html	etag:%2263e40de8-243f%22	https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html	(from https://books.toscrape.com/index.html)
11:36:32	9876/9876	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-2694%22	https://books.toscrape.com/media/cache/2c/da/2cdad67c44b002e7ead0cc35693c0e8b.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/2c/da/2cdad67c44b002e7ead0cc35693c0e8b.jpg	(from https://books.toscrape.com/index.html)
11:36:33	10918/10918	---M--	200	added ('OK')	text/html	etag:%2263e40de8-2aa6%22	https://books.toscrape.com/catalogue/tipping-the-velvet_999/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/tipping-the-velvet_999/index.html	(from https://books.toscrape.com/index.html)
11:36:33	7095/7095	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-1bb7%22	https://books.toscrape.com/media/cache/26/0c/260c6ae16bce31c8f8c95daddd9f4a1c.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/26/0c/260c6ae16bce31c8f8c95daddd9f4a1c.jpg	(from https://books.toscrape.com/index.html)
11:36:33	12431/12431	---M--	200	added ('OK')	text/html	etag:%2263e40de8-308f%22	https://books.toscrape.com/catalogue/soumission_998/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/soumission_998/index.html	(from https://books.toscrape.com/index.html)
11:36:33	4062/4062	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-fde%22	https://books.toscrape.com/media/cache/3e/ef/3eef99c9d9adef34639f510662022830.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/3e/ef/3eef99c9d9adef34639f510662022830.jpg	(from https://books.toscrape.com/index.html)
11:36:33	14847/14847	---M--	200	added ('OK')	text/html	etag:%2263e40de8-39ff%22	https://books.toscrape.com/catalogue/sharp-objects_997/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/sharp-objects_997/index.html	(from https://books.toscrape.com/index.html)
11:36:34	8442/8442	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-20fa%22	https://books.toscrape.com/media/cache/32/51/3251cf3a3412f53f339e42cac2134093.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/32/51/3251cf3a3412f53f339e42cac2134093.jpg	(from https://books.toscrape.com/index.html)
11:36:34	17026/17026	---M--	200	added ('OK')	text/html	etag:%2263e40de8-4282%22	https://books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/sapiens-a-brief-history-of-humankind_996/index.html	(from https://books.toscrape.com/index.html)
11:36:34	7986/7986	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de9-1f32%22	https://books.toscrape.com/media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/be/a5/bea5697f2534a2f86a3ef27b5a8c12a6.jpg	(from https://books.toscrape.com/index.html)
11:36:34	16468/16468	---M--	200	added ('OK')	text/html	etag:%2263e40de8-4054%22	https://books.toscrape.com/catalogue/the-requiem-red_995/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/the-requiem-red_995/index.html	(from https://books.toscrape.com/index.html)
11:36:34	9798/9798	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-2646%22	https://books.toscrape.com/media/cache/68/33/68339b4c9bc034267e1da611ab3b34f8.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/68/33/68339b4c9bc034267e1da611ab3b34f8.jpg	(from https://books.toscrape.com/index.html)
11:36:35	19806/19806	---M--	200	added ('OK')	text/html	etag:%2263e40de8-4d5e%22	https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html	(from https://books.toscrape.com/index.html)
11:36:35	10740/10740	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de9-29f4%22	https://books.toscrape.com/media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/92/27/92274a95b7c251fea59a2b8a78275ab4.jpg	(from https://books.toscrape.com/index.html)
11:36:35	23375/23375	---M--	200	added ('OK')	text/html	etag:%2263e40de8-5b4f%22	https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html	(from https://books.toscrape.com/index.html)
11:36:35	9693/9693	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-25dd%22	https://books.toscrape.com/media/cache/3d/54/3d54940e57e662c4dd1f3ff00c78cc64.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/3d/54/3d54940e57e662c4dd1f3ff00c78cc64.jpg	(from https://books.toscrape.com/index.html)
11:36:36	20872/20872	---M--	200	added ('OK')	text/html	etag:%2263e40de8-5188%22	https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html	(from https://books.toscrape.com/index.html)
11:36:36	8783/8783	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-224f%22	https://books.toscrape.com/media/cache/66/88/66883b91f6804b2323c8369331cb7dd1.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/66/88/66883b91f6804b2323c8369331cb7dd1.jpg	(from https://books.toscrape.com/index.html)
11:36:36	22698/22698	---M--	200	added ('OK')	text/html	etag:%2263e40de8-58aa%22	https://books.toscrape.com/catalogue/the-black-maria_991/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/the-black-maria_991/index.html	(from https://books.toscrape.com/index.html)
11:36:36	3915/3915	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-f4b%22	https://books.toscrape.com/media/cache/58/46/5846057e28022268153beff6d352b06c.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/58/46/5846057e28022268153beff6d352b06c.jpg	(from https://books.toscrape.com/index.html)
11:36:36	19216/19216	---M--	200	added ('OK')	text/html	etag:%2263e40de8-4b10%22	https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html	(from https://books.toscrape.com/index.html)
11:36:37	11932/11932	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de9-2e9c%22	https://books.toscrape.com/media/cache/be/f4/bef44da28c98f905a3ebec0b87be8530.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/be/f4/bef44da28c98f905a3ebec0b87be8530.jpg	(from https://books.toscrape.com/index.html)
11:36:37	18441/18441	---M--	200	added ('OK')	text/html	etag:%2263e40de8-4809%22	https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html	(from https://books.toscrape.com/index.html)
11:36:37	8157/8157	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-1fdd%22	https://books.toscrape.com/media/cache/10/48/1048f63d3b5061cd2f424d20b3f9b666.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/10/48/1048f63d3b5061cd2f424d20b3f9b666.jpg	(from https://books.toscrape.com/index.html)
11:36:37	18286/18286	---M--	200	added ('OK')	text/html	etag:%2263e40de8-476e%22	https://books.toscrape.com/catalogue/set-me-free_988/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/set-me-free_988/index.html	(from https://books.toscrape.com/index.html)
11:36:37	7864/7864	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-1eb8%22	https://books.toscrape.com/media/cache/5b/88/5b88c52633f53cacf162c15f4f823153.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/5b/88/5b88c52633f53cacf162c15f4f823153.jpg	(from https://books.toscrape.com/index.html)
11:36:38	18760/18760	---M--	200	added ('OK')	text/html	etag:%2263e40de8-4948%22	https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html	(from https://books.toscrape.com/index.html)
11:36:38	12405/12405	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de9-3075%22	https://books.toscrape.com/media/cache/94/b1/94b1b8b244bce9677c2f29ccc890d4d2.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/94/b1/94b1b8b244bce9677c2f29ccc890d4d2.jpg	(from https://books.toscrape.com/index.html)
11:36:38	18360/18360	---M--	200	added ('OK')	text/html	etag:%2263e40de8-47b8%22	https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html	(from https://books.toscrape.com/index.html)
11:36:38	11990/11990	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de9-2ed6%22	https://books.toscrape.com/media/cache/81/c4/81c4a973364e17d01f217e1188253d5e.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/81/c4/81c4a973364e17d01f217e1188253d5e.jpg	(from https://books.toscrape.com/index.html)
11:36:39	18795/18795	---M--	200	added ('OK')	text/html	etag:%2263e40de8-496b%22	https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html	(from https://books.toscrape.com/index.html)
11:36:39	9992/9992	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-2708%22	https://books.toscrape.com/media/cache/54/60/54607fe8945897cdcced0044103b10b6.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/54/60/54607fe8945897cdcced0044103b10b6.jpg	(from https://books.toscrape.com/index.html)
11:36:39	19527/19527	---M--	200	added ('OK')	text/html	etag:%2263e40de8-4c47%22	https://books.toscrape.com/catalogue/olio_984/index.html	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/catalogue/olio_984/index.html	(from https://books.toscrape.com/index.html)
11:36:39	2919/2919	---M--	200	added ('OK')	image/jpeg	etag:%2263e40de8-b67%22	https://books.toscrape.com/media/cache/55/33/553310a7162dfbc2c6d19a84da0df9e1.jpg	C:/My%20Web%20Sites/booktoscrape/books.toscrape.com/media/cache/55/33/553310a7162dfbc2c6d19a84da0df9e1.jpg	(from https://books.toscrape.com/index.html)
